"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.651896483E1,2.709365845E-2,1.538800049E-1,9.740993500E0,9.742246532E0
1.652898983E1,3.233276367E-2,1.547781372E-1,9.744586029E0,9.745868794E0
1.653901483E1,2.754272461E-2,1.592687988E-1,9.735904083E0,9.737245682E0
1.654903883E1,2.784210205E-2,1.541793823E-1,9.731263733E0,9.732524868E0
1.655906283E1,3.248245239E-2,1.538800049E-1,9.735604706E0,9.736874917E0
1.656908683E1,1.960922241E-2,1.538800049E-1,9.744136963E0,9.745371657E0
1.657911083E1,2.230361938E-2,1.459465027E-1,9.732161865E0,9.733281687E0
1.658913383E1,2.933898926E-2,1.510359192E-1,9.735604706E0,9.736820406E0
1.659915783E1,3.128494263E-2,1.478924561E-1,9.735005951E0,9.736179527E0
1.660918283E1,2.320175171E-2,1.520837402E-1,9.742939453E0,9.744153990E0
1.661920783E1,2.978805542E-2,1.480421448E-1,9.729766846E0,9.730938633E0
1.662923283E1,3.652404785E-2,1.586700439E-1,9.731114044E0,9.732476084E0
1.663925683E1,1.886077881E-2,1.495390320E-1,9.736053772E0,9.737220379E0
1.664928083E1,3.143463135E-2,1.499880981E-1,9.741741943E0,9.742947226E0
1.665930483E1,2.649490356E-2,1.456471252E-1,9.742191010E0,9.743315695E0
1.666932883E1,1.781295776E-2,1.568737793E-1,9.738448792E0,9.739728515E0
1.667935283E1,2.335144043E-2,1.543290710E-1,9.733359375E0,9.734610802E0
1.668937783E1,3.293151855E-2,1.562750244E-1,9.741292877E0,9.742601977E0
1.669940183E1,2.754272461E-2,1.553768921E-1,9.743987274E0,9.745264931E0
1.670942683E1,2.963836670E-2,1.526824951E-1,9.744885406E0,9.746126511E0
1.671945083E1,2.424957275E-2,1.495390320E-1,9.746382294E0,9.747559581E0
1.672947483E1,3.323089600E-2,1.559756470E-1,9.745184784E0,9.746489582E0
1.673949883E1,3.113525391E-2,1.535806274E-1,9.735754395E0,9.737015459E0
1.674952283E1,3.906875610E-2,1.531315613E-1,9.736652527E0,9.737935000E0
1.675954683E1,2.634521484E-2,1.519340515E-1,9.743388519E0,9.744608656E0
1.676957083E1,2.679428101E-2,1.511856079E-1,9.743837585E0,9.745047250E0
1.677959483E1,3.113525391E-2,1.438508606E-1,9.743238831E0,9.744350434E0
1.678961983E1,3.353027344E-2,1.477427673E-1,9.742191010E0,9.743368918E0
1.679964383E1,2.918930054E-2,1.576222229E-1,9.742789764E0,9.744108434E0
1.680966883E1,2.844085693E-2,1.502874756E-1,9.744586029E0,9.745786376E0
1.681969383E1,3.128494263E-2,1.555265808E-1,9.742640076E0,9.743931594E0
1.682971783E1,2.963836670E-2,1.525328064E-1,9.740993500E0,9.742232755E0
1.683974183E1,3.113525391E-2,1.462458801E-1,9.758956146E0,9.760101553E0
1.684976583E1,3.023712158E-2,1.505868530E-1,9.748477936E0,9.749687828E0
1.685979083E1,2.679428101E-2,1.507365417E-1,9.744586029E0,9.745788645E0
1.686981483E1,2.874023438E-2,1.559756470E-1,9.737999725E0,9.739291199E0
1.687983983E1,2.230361938E-2,1.552272034E-1,9.732760620E0,9.734023948E0
1.688986383E1,2.589614868E-2,1.534309387E-1,9.743538208E0,9.744780576E0
1.689988783E1,2.769241333E-2,1.559756470E-1,9.743687897E0,9.744975582E0
1.690991183E1,3.038681030E-2,1.472937012E-1,9.739197235E0,9.740358391E0
1.691993483E1,2.829116821E-2,1.471440125E-1,9.738748169E0,9.739900803E0
1.692995883E1,3.203338623E-2,1.541793823E-1,9.735604706E0,9.736878165E0
1.693998283E1,2.469863892E-2,1.556762695E-1,9.740544434E0,9.741819696E0
1.695000683E1,2.784210205E-2,1.522334290E-1,9.731563110E0,9.732793575E0
1.696003083E1,2.739303589E-2,1.567240906E-1,9.732461243E0,9.733761588E0
1.697005483E1,2.634521484E-2,1.492396545E-1,9.742789764E0,9.743968336E0
1.698007883E1,3.038681030E-2,1.519340515E-1,9.736951904E0,9.738184620E0
1.699010183E1,2.664459229E-2,1.472937012E-1,9.735904083E0,9.737054672E0
1.700012583E1,3.547622681E-2,1.526824951E-1,9.754615173E0,9.755874522E0
1.701015108E1,3.083587646E-2,1.549278259E-1,9.743837585E0,9.745117976E0
1.702017508E1,2.170486450E-2,1.505868530E-1,9.737251282E0,9.738439815E0
1.703019908E1,2.649490356E-2,1.565744019E-1,9.738149414E0,9.739444108E0
1.704022308E1,2.619552612E-2,1.589694214E-1,9.733958130E0,9.735291385E0
1.705024708E1,3.457809448E-2,1.544787598E-1,9.740843811E0,9.742130028E0
1.706027108E1,2.918930054E-2,1.525328064E-1,9.743388519E0,9.744626114E0
1.707029508E1,2.769241333E-2,1.537303162E-1,9.735754395E0,9.737007421E0
1.708031908E1,2.559677124E-2,1.454974365E-1,9.739346924E0,9.740467299E0
1.709034308E1,2.559677124E-2,1.507365417E-1,9.736502838E0,9.737703231E0
1.710036708E1,3.472778320E-2,1.486408997E-1,9.744885406E0,9.746080839E0
1.711039108E1,1.930984497E-2,1.522334290E-1,9.741891632E0,9.743100146E0
1.712041608E1,2.260299683E-2,1.580712891E-1,9.727371826E0,9.728682340E0
1.713044008E1,3.188369751E-2,1.535806274E-1,9.737550659E0,9.738813912E0
1.714046408E1,3.577560425E-2,1.447489929E-1,9.738897858E0,9.740039202E0
1.715048808E1,3.098556519E-2,1.540296936E-1,9.736203461E0,9.737471082E0
1.716051208E1,3.308120728E-2,1.463955688E-1,9.739795990E0,9.740952313E0
1.717053708E1,3.038681030E-2,1.526824951E-1,9.740095367E0,9.741339388E0
1.718056108E1,3.218307495E-2,1.537303162E-1,9.736951904E0,9.738218582E0
1.719058508E1,2.559677124E-2,1.510359192E-1,9.740245056E0,9.741449625E0
1.720060908E1,2.948867798E-2,1.595681763E-1,9.741292877E0,9.742644328E0
1.721063308E1,3.367996216E-2,1.595681763E-1,9.740843811E0,9.742208912E0
1.722065708E1,2.993774414E-2,1.522334290E-1,9.737251282E0,9.738487244E0
1.723068208E1,2.978805542E-2,1.522334290E-1,9.737700348E0,9.738935795E0
1.724070708E1,2.724334717E-2,1.540296936E-1,9.737700348E0,9.738956587E0
1.725073108E1,2.335144043E-2,1.507365417E-1,9.733359375E0,9.734554510E0
1.726075508E1,3.158432007E-2,1.577719116E-1,9.743538208E0,9.744866667E0
1.727077908E1,3.308120728E-2,1.532812500E-1,9.740843811E0,9.742105915E0
1.728080408E1,2.469863892E-2,1.474433899E-1,9.742789764E0,9.743936677E0
1.729082808E1,2.395019531E-2,1.493893433E-1,9.728269958E0,9.729446396E0
1.730085308E1,2.529739380E-2,1.474433899E-1,9.739346924E0,9.740495779E0
1.731087808E1,2.140548706E-2,1.555265808E-1,9.743238831E0,9.744503560E0
1.732090208E1,2.185455322E-2,1.556762695E-1,9.743837585E0,9.745105624E0
1.733092608E1,2.589614868E-2,1.565744019E-1,9.726922760E0,9.728217336E0
1.734095108E1,2.604583740E-2,1.576222229E-1,9.729766846E0,9.731078359E0
1.735097408E1,2.230361938E-2,1.537303162E-1,9.751022644E0,9.752259895E0
1.736099808E1,2.978805542E-2,1.537303162E-1,9.749825134E0,9.751082529E0
1.737102208E1,2.469863892E-2,1.523831177E-1,9.735754395E0,9.736978190E0
1.738104508E1,2.574645996E-2,1.519340515E-1,9.727521515E0,9.728742039E0
1.739106908E1,2.080673218E-2,1.495390320E-1,9.732760620E0,9.733931587E0
1.740109308E1,1.826202393E-2,1.552272034E-1,9.737850037E0,9.739104287E0
1.741111708E1,1.646575928E-2,1.645079041E-1,9.747729492E0,9.749131460E0
1.742114108E1,3.412902832E-2,1.586700439E-1,9.750124512E0,9.751475220E0
1.743116608E1,2.230361938E-2,1.459465027E-1,9.733509064E0,9.734628731E0
1.744119008E1,2.664459229E-2,1.493893433E-1,9.736951904E0,9.738134292E0
1.745121408E1,2.903961182E-2,1.466949463E-1,9.741741943E0,9.742889653E0
1.746123908E1,2.649490356E-2,1.526824951E-1,9.730664978E0,9.731898830E0
1.747126208E1,2.888992310E-2,1.487905884E-1,9.737400970E0,9.738580540E0
1.748128608E1,2.529739380E-2,1.529818726E-1,9.731263733E0,9.732499024E0
1.749131008E1,2.814147949E-2,1.553768921E-1,9.734107819E0,9.735388485E0
1.750133308E1,2.305206299E-2,1.567240906E-1,9.736951904E0,9.738240407E0
1.751135708E1,2.799179077E-2,1.525328064E-1,9.731413422E0,9.732649022E0
1.752138108E1,3.113525391E-2,1.589694214E-1,9.737251282E0,9.738598626E0
1.753140508E1,2.918930054E-2,1.550775146E-1,9.736802216E0,9.738080839E0
1.754143008E1,2.799179077E-2,1.534309387E-1,9.731114044E0,9.732363800E0
1.755145308E1,2.918930054E-2,1.474433899E-1,9.727820892E0,9.728982006E0
1.756147708E1,3.038681030E-2,1.459465027E-1,9.740993500E0,9.742134166E0
1.757150108E1,2.859054565E-2,1.484912109E-1,9.734107819E0,9.735282332E0
1.758152508E1,2.484832764E-2,1.504371643E-1,9.743687897E0,9.744880841E0
1.759154908E1,2.709365845E-2,1.541793823E-1,9.737550659E0,9.738808869E0
1.760157408E1,3.457809448E-2,1.538800049E-1,9.740993500E0,9.742270221E0
1.761159808E1,2.724334717E-2,1.523831177E-1,9.729317780E0,9.730549176E0
1.762162308E1,3.263214111E-2,1.504371643E-1,9.732910309E0,9.734127556E0
1.763164708E1,2.754272461E-2,1.448986816E-1,9.738748169E0,9.739864995E0
1.764167108E1,2.784210205E-2,1.553768921E-1,9.737550659E0,9.738830012E0
1.765169608E1,2.918930054E-2,1.516346741E-1,9.742041321E0,9.743265068E0
1.766172008E1,2.679428101E-2,1.553768921E-1,9.755662994E0,9.756937038E0
1.767174508E1,2.903961182E-2,1.448986816E-1,9.731263733E0,9.732385770E0
1.768177008E1,2.933898926E-2,1.580712891E-1,9.738299103E0,9.739626108E0
1.769179408E1,3.158432007E-2,1.558259583E-1,9.742490387E0,9.743787674E0
1.770181808E1,2.125579834E-2,1.508862305E-1,9.739346924E0,9.740538844E0
1.771184208E1,3.098556519E-2,1.513352966E-1,9.732012177E0,9.733238078E0
1.772186508E1,2.380050659E-2,1.437011719E-1,9.741592255E0,9.742681158E0
1.773188808E1,1.945953369E-2,1.568737793E-1,9.741442566E0,9.742725046E0
1.774191108E1,3.457809448E-2,1.459465027E-1,9.736053772E0,9.737208998E0
1.775193408E1,3.068618774E-2,1.483415222E-1,9.735305328E0,9.736483795E0
1.776195708E1,2.903961182E-2,1.450483704E-1,9.739047546E0,9.740170914E0
1.777198108E1,2.679428101E-2,1.480421448E-1,9.750274200E0,9.751434838E0
1.778200408E1,1.871109009E-2,1.519340515E-1,9.740993500E0,9.742196283E0
1.779202708E1,2.260299683E-2,1.495390320E-1,9.737700348E0,9.738874724E0
1.780205108E1,2.335144043E-2,1.520837402E-1,9.739795990E0,9.741011276E0
1.781207408E1,1.781295776E-2,1.579216003E-1,9.733359375E0,9.734656710E0
1.782209708E1,2.679428101E-2,1.558259583E-1,9.741741943E0,9.743024980E0
1.783212008E1,2.829116821E-2,1.535806274E-1,9.736203461E0,9.737455788E0
1.784214308E1,3.457809448E-2,1.540296936E-1,9.731712799E0,9.732993106E0
1.785216608E1,2.335144043E-2,1.513352966E-1,9.738149414E0,9.739353247E0
1.786218908E1,2.380050659E-2,1.550775146E-1,9.744136963E0,9.745399974E0
1.787221208E1,3.188369751E-2,1.496887207E-1,9.739197235E0,9.740399687E0
1.788223408E1,3.248245239E-2,1.520837402E-1,9.729467468E0,9.730710241E0
1.789225708E1,3.727249146E-2,1.522334290E-1,9.737101593E0,9.738362885E0
1.790228008E1,2.230361938E-2,1.475930786E-1,9.749675446E0,9.750818041E0
1.791230308E1,2.799179077E-2,1.508862305E-1,9.740095367E0,9.741304223E0
1.792232708E1,3.188369751E-2,1.472937012E-1,9.737700348E0,9.738866467E0
1.793235008E1,2.784210205E-2,1.487905884E-1,9.742041321E0,9.743217278E0
1.794237408E1,3.338058472E-2,1.538800049E-1,9.738299103E0,9.739572000E0
1.795239708E1,2.574645996E-2,1.466949463E-1,9.738598480E0,9.739737299E0
1.796242008E1,2.529739380E-2,1.498384094E-1,9.744735718E0,9.745920465E0
1.797244308E1,2.110610962E-2,1.553768921E-1,9.743538208E0,9.744799857E0
1.798246608E1,1.826202393E-2,1.583706665E-1,9.738149414E0,9.739454234E0
1.799248908E1,2.200424194E-2,1.502874756E-1,9.747130737E0,9.748314117E0
1.800251308E1,2.948867798E-2,1.565744019E-1,9.737550659E0,9.738854038E0
1.801253571E1,2.829116821E-2,1.546284485E-1,9.729018402E0,9.730288249E0
1.802255971E1,2.829116821E-2,1.535806274E-1,9.743987274E0,9.745238601E0
1.803258271E1,2.409988403E-2,1.544787598E-1,9.741592255E0,9.742846819E0
1.804260571E1,1.916015625E-2,1.547781372E-1,9.736053772E0,9.737302832E0
1.805262871E1,3.038681030E-2,1.496887207E-1,9.743987274E0,9.745184353E0
1.806265171E1,3.607498169E-2,1.556762695E-1,9.739646301E0,9.740957170E0
1.807267471E1,3.218307495E-2,1.576222229E-1,9.738299103E0,9.739627813E0
1.808269771E1,2.724334717E-2,1.480421448E-1,9.736203461E0,9.737367021E0
1.809272071E1,2.814147949E-2,1.534309387E-1,9.747130737E0,9.748378871E0
1.810274371E1,2.305206299E-2,1.528321838E-1,9.742939453E0,9.744165345E0
1.811276671E1,2.814147949E-2,1.531315613E-1,9.736951904E0,9.738196630E0
1.812278971E1,2.260299683E-2,1.483415222E-1,9.742041321E0,9.743196868E0
1.813281271E1,2.844085693E-2,1.501377869E-1,9.741891632E0,9.743090003E0
1.814283571E1,3.053649902E-2,1.457968140E-1,9.732311554E0,9.733451462E0
1.815285871E1,2.454895020E-2,1.466949463E-1,9.745184784E0,9.746319743E0
1.816288171E1,2.529739380E-2,1.540296936E-1,9.740544434E0,9.741795059E0
1.817290471E1,2.529739380E-2,1.544787598E-1,9.742640076E0,9.743897541E0
1.818292771E1,3.592529297E-2,1.520837402E-1,9.742939453E0,9.744192592E0
1.819295171E1,2.395019531E-2,1.444496155E-1,9.734856262E0,9.735957362E0
1.820297571E1,3.382965088E-2,1.434017944E-1,9.737700348E0,9.738814948E0
1.821299971E1,3.233276367E-2,1.489402771E-1,9.738897858E0,9.740090354E0
1.822302271E1,2.859054565E-2,1.558259583E-1,9.747130737E0,9.748418167E0
1.823304671E1,3.802093506E-2,1.496887207E-1,9.729018402E0,9.730244158E0
1.824306971E1,2.859054565E-2,1.472937012E-1,9.741442566E0,9.742598017E0
1.825309371E1,2.978805542E-2,1.492396545E-1,9.738149414E0,9.739338469E0
1.826311671E1,2.185455322E-2,1.493893433E-1,9.740095367E0,9.741265450E0
1.827313971E1,2.754272461E-2,1.481918335E-1,9.736353149E0,9.737519811E0
1.828316371E1,2.724334717E-2,1.481918335E-1,9.735604706E0,9.736770615E0
1.829318771E1,2.844085693E-2,1.534309387E-1,9.745933228E0,9.747182383E0
1.830321171E1,2.679428101E-2,1.567240906E-1,9.735604706E0,9.736902966E0
1.831323571E1,2.409988403E-2,1.510359192E-1,9.739197235E0,9.740398115E0
1.832325971E1,3.158432007E-2,1.520837402E-1,9.741891632E0,9.743129867E0
1.833328271E1,3.397933960E-2,1.555265808E-1,9.742340698E0,9.743641280E0
1.834330671E1,2.484832764E-2,1.574725342E-1,9.738299103E0,9.739603917E0
1.835332971E1,2.544708252E-2,1.540296936E-1,9.736652527E0,9.737904042E0
1.836335271E1,2.469863892E-2,1.511856079E-1,9.732161865E0,9.733367438E0
1.837337571E1,2.754272461E-2,1.513352966E-1,9.741442566E0,9.742656939E0
1.838339971E1,3.128494263E-2,1.474433899E-1,9.734856262E0,9.736023046E0
1.839342271E1,2.784210205E-2,1.532812500E-1,9.735155640E0,9.736402090E0
1.840344571E1,3.697311401E-2,1.583706665E-1,9.748777313E0,9.750133711E0
1.841346971E1,2.769241333E-2,1.559756470E-1,9.741442566E0,9.742730548E0
1.842349371E1,2.874023438E-2,1.537303162E-1,9.744735718E0,9.745990623E0
1.843351771E1,2.769241333E-2,1.504371643E-1,9.750423889E0,9.751623671E0
1.844354171E1,2.664459229E-2,1.528321838E-1,9.742490387E0,9.743725496E0
1.845356471E1,2.499801636E-2,1.565744019E-1,9.740095367E0,9.741385847E0
1.846358771E1,3.068618774E-2,1.499880981E-1,9.736802216E0,9.738005723E0
1.847361171E1,3.038681030E-2,1.556762695E-1,9.748178558E0,9.749468891E0
1.848363471E1,2.918930054E-2,1.501377869E-1,9.744136963E0,9.745337271E0
1.849365871E1,2.844085693E-2,1.451980591E-1,9.745484161E0,9.746607251E0
1.850368271E1,2.844085693E-2,1.466949463E-1,9.745184784E0,9.746330323E0
1.851370571E1,2.888992310E-2,1.531315613E-1,9.737850037E0,9.739096839E0
1.852372971E1,2.559677124E-2,1.538800049E-1,9.744436340E0,9.745684883E0
1.853375371E1,2.380050659E-2,1.522334290E-1,9.739496613E0,9.740715361E0
1.854377671E1,2.709365845E-2,1.441502380E-1,9.737999725E0,9.739104271E0
1.855380071E1,2.679428101E-2,1.523831177E-1,9.742939453E0,9.744167883E0
1.856382471E1,2.888992310E-2,1.558259583E-1,9.734856262E0,9.736146199E0
1.857384771E1,2.933898926E-2,1.546284485E-1,9.738448792E0,9.739720509E0
1.858387071E1,2.664459229E-2,1.501377869E-1,9.743987274E0,9.745180311E0
1.859389471E1,2.499801636E-2,1.507365417E-1,9.737251282E0,9.738450027E0
1.860391771E1,2.155517578E-2,1.580712891E-1,9.738598480E0,9.739905108E0
1.861394171E1,2.350112915E-2,1.514849854E-1,9.731413422E0,9.732620777E0
1.862396571E1,2.080673218E-2,1.437011719E-1,9.747430115E0,9.748511517E0
1.863398971E1,2.784210205E-2,1.535806274E-1,9.740394745E0,9.741645240E0
1.864401371E1,3.023712158E-2,1.570234680E-1,9.720635834E0,9.721951022E0
1.865403771E1,2.589614868E-2,1.585203552E-1,9.730964355E0,9.732289895E0
1.866406171E1,2.679428101E-2,1.540296936E-1,9.731563110E0,9.732818895E0
1.867408571E1,3.068618774E-2,1.505868530E-1,9.730964355E0,9.732177831E0
1.868410971E1,2.634521484E-2,1.490899658E-1,9.737550659E0,9.738727572E0
1.869413371E1,2.888992310E-2,1.543290710E-1,9.731263733E0,9.732530294E0
1.870415771E1,3.008743286E-2,1.616638184E-1,9.738598480E0,9.739986694E0
1.871418071E1,2.649490356E-2,1.576222229E-1,9.740245056E0,9.741556369E0
1.872420471E1,2.619552612E-2,1.552272034E-1,9.737550659E0,9.738823057E0
1.873422871E1,3.158432007E-2,1.477427673E-1,9.734107819E0,9.735280197E0
1.874425271E1,2.365081787E-2,1.505868530E-1,9.739047546E0,9.740240391E0
1.875427671E1,2.544708252E-2,1.567240906E-1,9.738448792E0,9.739743059E0
1.876430071E1,2.589614868E-2,1.437011719E-1,9.745484161E0,9.746577973E0
1.877432471E1,3.457809448E-2,1.541793823E-1,9.743687897E0,9.744968997E0
1.878434871E1,2.170486450E-2,1.513352966E-1,9.743987274E0,9.745186580E0
1.879437171E1,3.053649902E-2,1.576222229E-1,9.744436340E0,9.745758915E0
1.880439571E1,2.799179077E-2,1.489402771E-1,9.735754395E0,9.736933828E0
1.881441871E1,4.191284180E-2,1.407073975E-1,9.733359375E0,9.734466600E0
1.882444171E1,3.412902832E-2,1.453477478E-1,9.748777313E0,9.749920505E0
1.883446571E1,2.933898926E-2,1.537303162E-1,9.743089142E0,9.744346043E0
1.884448871E1,3.098556519E-2,1.507365417E-1,9.734556885E0,9.735773177E0
1.885451271E1,3.308120728E-2,1.474433899E-1,9.733958130E0,9.735130959E0
1.886453571E1,2.918930054E-2,1.498384094E-1,9.737101593E0,9.738298157E0
1.887456071E1,2.888992310E-2,1.513352966E-1,9.730814667E0,9.732034272E0
1.888458471E1,3.143463135E-2,1.549278259E-1,9.730066223E0,9.731350342E0
1.889460871E1,2.784210205E-2,1.490899658E-1,9.731114044E0,9.732295903E0
1.890463271E1,2.529739380E-2,1.543290710E-1,9.746382294E0,9.747636905E0
1.891465571E1,3.427871704E-2,1.519340515E-1,9.738748169E0,9.739993577E0
1.892467871E1,2.559677124E-2,1.529818726E-1,9.745484161E0,9.746718432E0
1.893470071E1,2.125579834E-2,1.585203552E-1,9.737850037E0,9.739163406E0
1.894472371E1,3.562591553E-2,1.561253357E-1,9.736203461E0,9.737520329E0
1.895474671E1,3.577560425E-2,1.496887207E-1,9.745933228E0,9.747148356E0
1.896476971E1,3.038681030E-2,1.478924561E-1,9.741143188E0,9.742313183E0
1.897479271E1,3.712280273E-2,1.462458801E-1,9.745783539E0,9.746951459E0
1.898481571E1,3.068618774E-2,1.540296936E-1,9.727970581E0,9.729238327E0
1.899483971E1,3.263214111E-2,1.553768921E-1,9.743388519E0,9.744681969E0
1.900486271E1,2.933898926E-2,1.462458801E-1,9.745484161E0,9.746625579E0
1.901488571E1,2.424957275E-2,1.570234680E-1,9.744286652E0,9.745581910E0
1.902490971E1,2.380050659E-2,1.513352966E-1,9.740394745E0,9.741599387E0
1.903493271E1,2.514770508E-2,1.550775146E-1,9.741442566E0,9.742709310E0
1.904495671E1,3.323089600E-2,1.496887207E-1,9.744735718E0,9.745941987E0
1.905497971E1,3.218307495E-2,1.543290710E-1,9.740394745E0,9.741670442E0
1.906500271E1,2.619552612E-2,1.591191101E-1,9.728419647E0,9.729756108E0
1.907502571E1,2.829116821E-2,1.511856079E-1,9.738299103E0,9.739513689E0
1.908504871E1,2.305206299E-2,1.546284485E-1,9.743538208E0,9.744792361E0
1.909507071E1,2.814147949E-2,1.568737793E-1,9.739945679E0,9.741249568E0
1.910509371E1,2.305206299E-2,1.457968140E-1,9.741891632E0,9.743009837E0
1.911511671E1,3.143463135E-2,1.523831177E-1,9.734407196E0,9.735650580E0
1.912513971E1,2.694396973E-2,1.567240906E-1,9.735754395E0,9.737053047E0
1.913516271E1,2.589614868E-2,1.559756470E-1,9.746531982E0,9.747814355E0
1.914518571E1,3.233276367E-2,1.561253357E-1,9.741891632E0,9.743196247E0
1.915520871E1,2.559677124E-2,1.540296936E-1,9.740993500E0,9.742244849E0
1.916523171E1,2.140548706E-2,1.535806274E-1,9.737700348E0,9.738934915E0
1.917525471E1,2.724334717E-2,1.507365417E-1,9.741592255E0,9.742796486E0
1.918527771E1,3.727249146E-2,1.544787598E-1,9.743388519E0,9.744684334E0
1.919530071E1,2.784210205E-2,1.523831177E-1,9.743388519E0,9.744619830E0
1.920532471E1,2.335144043E-2,1.588197327E-1,9.747280426E0,9.748602192E0
1.921534671E1,3.188369751E-2,1.594184875E-1,9.732760620E0,9.734118353E0
1.922536871E1,2.185455322E-2,1.529818726E-1,9.737999725E0,9.739225828E0
1.923539171E1,2.739303589E-2,1.538800049E-1,9.749525757E0,9.750778529E0
1.924541471E1,3.023712158E-2,1.513352966E-1,9.739496613E0,9.740719220E0
1.925543771E1,2.874023438E-2,1.475930786E-1,9.745334473E0,9.746494431E0
1.926545971E1,1.990859985E-2,1.516346741E-1,9.742041321E0,9.743241685E0
1.927548271E1,1.407073975E-2,1.528321838E-1,9.736203461E0,9.737413080E0
1.928550571E1,2.454895020E-2,1.583706665E-1,9.734257507E0,9.735576672E0
1.929552771E1,1.886077881E-2,1.511856079E-1,9.745035095E0,9.746226030E0
1.930555071E1,2.709365845E-2,1.420545959E-1,9.743538208E0,9.744611351E0
1.931557371E1,2.544708252E-2,1.505868530E-1,9.745933228E0,9.747129753E0
1.932559671E1,3.487747192E-2,1.466949463E-1,9.735904083E0,9.737071642E0
1.933561971E1,3.173400879E-2,1.544787598E-1,9.733209686E0,9.734487225E0
1.934564171E1,2.095642090E-2,1.502874756E-1,9.742789764E0,9.743971361E0
1.935566471E1,2.350112915E-2,1.568737793E-1,9.737999725E0,9.739291573E0
1.936568771E1,2.365081787E-2,1.562750244E-1,9.731712799E0,9.732996211E0
1.937571071E1,2.784210205E-2,1.463955688E-1,9.740095367E0,9.741235271E0
1.938573371E1,2.589614868E-2,1.513352966E-1,9.733808441E0,9.735019248E0
1.939575671E1,2.918930054E-2,1.610650635E-1,9.753717041E0,9.755090470E0
1.940577971E1,3.188369751E-2,1.616638184E-1,9.750124512E0,9.751516792E0
1.941580271E1,2.948867798E-2,1.555265808E-1,9.743388519E0,9.744674337E0
1.942582571E1,2.918930054E-2,1.525328064E-1,9.740843811E0,9.742081729E0
1.943584871E1,2.754272461E-2,1.604663086E-1,9.748477936E0,9.749837440E0
1.944587171E1,3.263214111E-2,1.534309387E-1,9.741891632E0,9.743154442E0
1.945589471E1,3.158432007E-2,1.550775146E-1,9.733209686E0,9.734496258E0
1.946591771E1,2.814147949E-2,1.429527283E-1,9.731862488E0,9.732953041E0
1.947594171E1,2.380050659E-2,1.561253357E-1,9.734706573E0,9.735987554E0
1.948596471E1,2.963836670E-2,1.589694214E-1,9.738897858E0,9.740240305E0
1.949598771E1,3.607498169E-2,1.535806274E-1,9.739047546E0,9.740325227E0
1.950601071E1,2.604583740E-2,1.513352966E-1,9.740843811E0,9.742054142E0
1.951603271E1,2.709365845E-2,1.504371643E-1,9.739496613E0,9.740696057E0
1.952605671E1,2.664459229E-2,1.519340515E-1,9.745783539E0,9.747004190E0
1.953607971E1,3.263214111E-2,1.519340515E-1,9.740843811E0,9.742083297E0
1.954610271E1,2.065704346E-2,1.531315613E-1,9.741143188E0,9.742368634E0
1.955612571E1,2.065704346E-2,1.520837402E-1,9.739496613E0,9.740705849E0
1.956614871E1,2.499801636E-2,1.543290710E-1,9.735305328E0,9.736560594E0
1.957617071E1,2.888992310E-2,1.522334290E-1,9.735455017E0,9.736688042E0
1.958619471E1,2.679428101E-2,1.510359192E-1,9.737251282E0,9.738459442E0
1.959621771E1,3.053649902E-2,1.520837402E-1,9.730515289E0,9.731751627E0
1.960624171E1,2.589614868E-2,1.517843628E-1,9.736652527E0,9.737869969E0
1.961626571E1,2.395019531E-2,1.546284485E-1,9.740544434E0,9.741801139E0
1.962628971E1,2.903961182E-2,1.567240906E-1,9.738299103E0,9.739603439E0
1.963631271E1,2.874023438E-2,1.547781372E-1,9.736802216E0,9.738074741E0
1.964633671E1,2.320175171E-2,1.549278259E-1,9.736203461E0,9.737463673E0
1.965636071E1,3.083587646E-2,1.537303162E-1,9.737101593E0,9.738363892E0
1.966638471E1,2.649490356E-2,1.532812500E-1,9.741292877E0,9.742534785E0
1.967640871E1,2.844085693E-2,1.580712891E-1,9.735604706E0,9.736929413E0
1.968643271E1,2.619552612E-2,1.534309387E-1,9.739197235E0,9.740440957E0
1.969645671E1,2.499801636E-2,1.462458801E-1,9.737550659E0,9.738680896E0
1.970647971E1,2.170486450E-2,1.505868530E-1,9.737101593E0,9.738290144E0
1.971650371E1,2.664459229E-2,1.471440125E-1,9.744286652E0,9.745433989E0
1.972652671E1,2.859054565E-2,1.498384094E-1,9.740843811E0,9.742038140E0
1.973655171E1,3.023712158E-2,1.561253357E-1,9.740694122E0,9.741992167E0
1.974657571E1,3.143463135E-2,1.540296936E-1,9.739945679E0,9.741214252E0
1.975659971E1,3.936813354E-2,1.499880981E-1,9.736951904E0,9.738186621E0
1.976662371E1,3.712280273E-2,1.493893433E-1,9.739496613E0,9.740712990E0
1.977664771E1,3.397933960E-2,1.570234680E-1,9.742939453E0,9.744263962E0
1.978667071E1,2.469863892E-2,1.550775146E-1,9.727521515E0,9.728788922E0
1.979669471E1,2.709365845E-2,1.495390320E-1,9.736502838E0,9.737688817E0
1.980671771E1,2.963836670E-2,1.606159973E-1,9.740394745E0,9.741763994E0
1.981674171E1,3.038681030E-2,1.558259583E-1,9.739496613E0,9.740790489E0
1.982676471E1,2.859054565E-2,1.525328064E-1,9.738598480E0,9.739834908E0
